226:1,9,1,2,5,7,6,9,9,3,3,7,7,6,6,4,1,2,3,8,1,2,7,7,1,3,3,8,2,2
227:8,4,6,8,5,2,1,2,2,8,5,1,5,2,6,4,6,3,5,6,2,9,1,8,6,9,7,3,3,8
228:1,8,1,1,2,4,6,6,8,2,4,7,1,2,5,3,5,7,7,4,5,2,6,8,7,9,2,7,9,5
229:6,3,4,2,3,6,7,5,3,8,8,9,4,2,9,4,9,9,8,4,2,7,1,4,1,9,3,5,4,6
230:2,6,2,2,4,5,6,4,5,5,4,1,7,3,9,1,8,3,2,9,3,6,7,2,5,6,3,4,3,9
231:4,2,8,9,7,2,7,4,2,8,8,7,9,6,8,9,2,6,9,3,5,9,4,5,8,6,5,4,8,4
232:3,7,3,8,2,6,4,1,3,3,7,9,6,6,3,7,5,8,1,1,2,7,1,6,1,3,4,4,1,8
233:7,2,1,7,9,2,8,2,1,5,2,1,1,5,5,9,6,3,8,8,2,3,3,3,3,3,1,5,4,1
234:7,2,9,1,5,2,6,7,3,5,5,1,5,2,3,8,4,8,8,6,6,8,7,4,6,2,2,4,3,1
235:2,3,6,5,4,3,7,8,1,6,7,7,5,8,6,4,7,8,5,9,4,4,1,2,2,1,5,2,7,2
236:2,8,1,5,9,7,2,2,1,9,4,5,7,6,9,3,9,5,9,2,3,7,4,8,7,2,5,1,1,9
237:9,4,2,7,3,5,5,9,7,9,3,3,8,9,2,4,8,3,5,6,2,4,3,4,1,4,1,6,7,3
238:5,9,7,2,9,7,4,7,7,5,9,5,5,6,1,2,3,3,8,5,8,4,2,2,8,9,1,1,7,9
239:6,8,4,3,5,1,6,1,9,1,4,7,1,8,5,8,4,8,3,9,6,6,2,4,2,9,4,7,7,3
240:1,4,8,1,8,3,2,2,7,6,5,4,3,7,9,5,3,2,3,5,8,9,9,8,4,1,4,7,6,8
241:4,3,7,1,9,6,5,6,1,8,5,1,5,3,2,7,2,7,5,9,2,4,6,9,3,2,7,6,6,1
242:5,7,5,3,9,6,9,6,4,6,7,6,2,7,4,9,4,6,8,7,9,3,9,2,6,1,7,1,8,5
243:1,1,7,3,5,2,9,3,2,9,6,8,6,8,7,7,3,7,5,2,2,4,4,9,8,8,5,7,5,8
244:3,1,8,4,9,2,9,1,2,8,7,1,9,1,9,9,1,5,4,2,6,6,1,9,9,2,5,6,6,4
245:3,2,5,1,6,1,3,8,2,2,8,7,2,6,8,8,4,4,1,9,9,2,4,6,2,9,9,4,9,2
246:4,3,8,8,2,4,5,7,2,3,3,1,2,8,8,6,2,5,6,7,7,5,6,5,1,1,8,1,8,7
247:9,2,3,4,5,7,4,9,9,3,3,7,5,5,5,8,4,6,6,7,4,9,6,9,5,9,3,1,7,9
248:2,9,3,6,9,9,8,2,8,6,2,9,6,2,7,1,1,9,3,2,2,3,3,4,7,4,6,6,3,6
249:7,8,5,6,1,2,6,3,5,5,7,2,1,8,7,9,5,6,1,5,4,3,1,2,3,6,8,5,2,4
250:9,2,1,2,4,1,9,7,3,3,8,4,2,3,3,3,7,1,9,7,7,9,8,5,5,6,2,7,5,4
251:5,8,8,8,1,9,7,1,3,8,4,7,8,7,4,1,9,9,1,3,9,7,6,7,3,9,7,4,2,7
252:6,5,1,8,9,5,5,6,2,6,1,3,2,5,2,8,7,8,9,9,3,4,5,3,6,1,3,9,1,9
253:6,6,7,9,1,1,5,4,5,6,3,3,7,8,3,8,6,6,3,3,2,2,2,3,1,4,9,4,7,4
254:3,7,1,3,9,6,8,2,9,6,8,7,4,3,8,5,8,9,9,1,2,3,7,7,7,4,5,3,8,3
255:6,8,4,5,3,7,8,1,4,3,1,2,3,7,2,3,9,9,2,9,6,3,9,8,5,7,8,4,6,4
256:6,4,3,8,6,5,9,1,4,3,5,5,7,2,3,6,8,9,4,2,3,8,4,6,3,7,7,7,2,3
257:9,1,9,8,3,8,5,5,1,7,6,9,1,8,4,9,8,4,7,1,8,7,6,7,2,1,2,3,3,5
258:5,9,9,1,2,9,5,4,2,9,6,5,4,6,3,5,9,2,4,8,9,4,4,8,4,6,6,8,9,8
259:7,3,2,1,3,9,2,8,3,4,2,7,2,6,3,9,5,3,2,1,7,4,6,4,2,3,2,7,5,6
260:9,4,5,8,2,3,7,2,7,1,9,6,1,7,1,4,8,7,8,8,6,6,9,6,1,6,8,1,2,5
261:8,4,1,7,6,3,1,8,4,9,3,6,3,5,2,7,5,1,3,6,3,7,8,6,7,1,4,4,5,4
262:2,4,2,4,4,8,3,3,7,2,6,2,3,5,6,4,3,9,3,9,2,6,9,7,4,3,1,2,7,5
263:5,8,8,5,2,1,2,9,2,4,6,2,9,5,9,8,4,4,3,1,7,9,9,5,3,7,2,6,4,3
264:6,8,4,3,5,1,6,1,9,1,4,7,1,8,5,8,4,8,3,9,6,6,2,4,2,9,4,7,7,3
265:9,8,9,7,4,2,1,7,1,8,2,5,5,3,3,4,1,5,7,5,3,5,3,5,3,5,2,9,9,6
266:7,1,1,9,6,9,6,8,6,7,9,7,7,8,3,6,8,4,1,8,3,6,3,2,5,3,2,4,7,4
267:6,4,6,9,8,5,9,9,9,7,7,7,6,9,2,9,4,5,7,2,1,2,4,7,8,7,4,5,6,4
268:3,5,2,2,8,8,1,9,6,3,8,1,2,8,3,3,8,8,9,5,4,6,3,2,1,2,9,2,9,7
269:6,9,1,8,3,6,5,9,4,2,8,4,7,3,3,2,9,4,1,2,2,6,6,4,2,1,9,6,3,6
270:3,4,9,5,1,3,5,6,4,6,5,5,1,3,2,6,5,7,1,1,1,9,9,5,3,5,6,8,4,2
271:3,2,9,7,1,7,6,8,4,5,7,9,2,9,4,1,4,3,1,9,9,7,5,4,4,1,8,4,1,4
272:5,3,6,2,9,2,3,9,7,8,1,6,9,5,8,2,5,6,9,9,9,6,8,3,2,8,4,4,5,6
273:2,4,2,4,4,8,3,3,7,2,6,2,3,5,6,4,3,9,3,9,2,2,9,7,4,3,1,2,7,6
274:9,9,6,9,1,8,2,8,9,9,5,3,7,6,2,5,8,6,7,2,3,8,4,2,8,3,4,3,6,3
275:2,2,1,2,6,2,9,4,8,5,4,6,3,3,1,2,5,9,8,8,5,7,5,7,2,6,2,4,7,1
276:5,4,3,1,4,9,8,6,2,1,1,3,6,1,8,4,8,2,8,8,3,4,7,8,1,9,8,5,4,3
277:3,6,4,2,7,9,4,4,2,3,4,2,8,4,1,4,8,5,9,8,5,2,5,7,2,8,4,1,8,4
278:7,7,8,5,3,5,3,2,2,9,5,8,2,5,7,5,3,3,2,2,4,2,6,8,2,4,2,9,3,5
279:7,7,8,9,6,1,4,5,6,5,9,9,3,2,9,4,6,5,4,6,7,3,1,7,1,1,9,5,9,4
280:6,9,6,8,3,6,5,9,4,2,8,4,7,3,3,2,9,4,1,2,2,6,6,4,2,1,9,6,3,8
281:3,8,3,7,1,5,6,4,3,8,1,9,3,2,5,3,4,7,2,3,6,3,9,1,4,7,1,3,8,5
282:5,1,3,9,4,4,1,1,8,8,7,4,8,5,9,5,1,2,8,1,2,3,6,8,7,2,8,4,6,4
283:1,9,7,2,7,4,9,7,5,4,5,6,8,5,5,5,8,3,7,8,5,1,5,2,2,9,6,8,9,9
284:4,3,1,9,3,9,5,7,7,7,5,8,9,8,9,5,4,8,6,2,2,2,5,5,7,2,5,1,8,5
285:4,1,9,9,9,2,8,4,8,7,2,1,5,9,5,6,9,6,4,6,4,4,1,3,7,7,6,8,9,6
286:2,7,6,9,9,3,7,5,4,2,7,9,4,6,9,8,7,5,1,9,9,7,7,4,9,7,6,4,4,4
287:4,3,5,7,6,7,9,8,3,9,5,3,4,6,3,9,3,8,5,8,4,5,3,1,1,1,7,6,1,6
288:3,5,2,2,4,4,2,4,2,2,1,8,3,2,2,3,7,4,8,7,9,6,6,5,7,9,4,4,4,6
289:4,9,8,5,5,8,6,7,7,2,6,3,4,9,5,2,9,9,7,2,6,2,1,8,1,7,6,1,6,6
290:9,7,2,5,2,9,8,4,4,4,4,6,9,6,2,6,1,5,3,4,8,4,4,6,4,6,4,7,2,3
291:2,8,1,1,7,1,3,7,3,5,9,9,3,9,1,9,4,7,3,9,9,2,4,3,7,4,1,7,7,4
292:5,3,4,6,8,8,6,9,4,5,5,9,6,7,3,9,4,4,4,7,8,9,8,1,5,7,1,7,9,5
293:5,5,2,8,6,3,2,7,7,5,8,7,9,7,6,7,4,9,3,4,2,9,3,6,6,7,9,4,3,2
294:2,5,4,3,2,4,3,8,8,2,4,1,8,8,5,5,2,4,6,4,7,8,2,8,2,6,4,1,9,2
295:2,2,5,3,9,2,5,8,5,7,7,6,1,8,8,8,9,7,5,2,7,5,5,7,9,5,2,2,5,5
296:3,8,6,6,5,9,7,4,5,4,3,7,5,7,9,7,5,5,4,6,9,7,1,5,5,6,7,3,7,2
297:1,2,2,5,9,2,3,4,5,5,3,1,5,2,6,3,7,5,9,9,7,8,7,1,8,3,9,2,6,2
298:4,4,3,7,4,3,7,8,4,6,4,9,8,2,1,3,5,9,9,8,4,4,2,6,4,9,2,5,5,1
299:7,6,5,6,2,6,9,1,5,8,5,2,4,9,6,8,5,5,7,8,2,5,4,3,1,4,7,8,8,9
300:8,9,1,9,6,8,9,5,5,2,5,1,1,9,5,3,8,1,9,3,5,7,8,4,5,2,1,8,6,5
301:8,2,6,9,1,2,1,7,6,5,8,3,3,1,8,1,5,7,7,8,8,6,4,3,2,7,4,2,7,6
302:7,9,5,8,1,4,9,9,5,9,2,9,9,6,1,1,4,1,7,9,7,9,6,2,9,2,8,8,2,4
303:3,4,9,5,1,3,5,6,4,6,5,5,1,3,2,6,5,7,1,1,1,9,9,5,3,5,6,8,4,7
304:8,3,7,1,7,9,7,9,3,2,7,3,6,4,9,7,3,3,5,3,5,5,7,6,8,1,4,1,5,8
305:6,6,5,4,3,8,7,5,3,8,1,8,4,2,4,2,1,8,3,3,5,2,9,6,4,9,5,1,8,3
306:6,2,7,8,5,5,4,3,8,3,5,1,2,1,1,6,8,9,5,4,1,3,2,8,1,7,9,9,8,9
307:2,3,6,5,4,3,7,8,1,6,7,7,5,8,6,4,7,8,5,9,4,4,1,2,2,1,5,3,7,2
308:5,3,7,4,3,1,7,4,5,6,3,1,3,2,8,4,5,2,5,6,3,2,6,3,1,6,8,9,6,7
309:5,9,7,2,9,7,4,7,7,5,9,5,5,6,1,2,3,3,8,5,8,4,2,2,8,9,1,1,7,2
310:7,6,5,8,9,9,2,8,9,5,8,4,3,4,7,1,8,9,9,3,5,1,5,6,6,5,8,6,4,9
311:9,4,9,4,8,4,4,9,6,7,6,4,1,2,5,3,8,5,1,1,8,3,2,8,6,6,5,1,4,5
312:3,2,9,7,1,7,6,8,4,5,7,9,2,9,4,1,4,3,1,9,9,7,5,4,4,1,8,4,1,2
313:1,7,3,2,1,2,3,8,9,7,8,4,2,5,7,7,6,7,5,8,2,5,5,1,4,2,3,9,1,8
314:4,3,5,7,3,2,6,8,3,1,3,5,7,5,1,1,3,5,1,8,8,5,4,2,5,8,3,9,3,7
315:4,3,1,9,3,9,5,7,7,7,5,8,9,8,9,5,4,8,6,2,2,2,5,5,7,2,5,1,8,3
316:6,6,8,2,9,7,3,8,4,7,2,1,1,9,6,7,1,4,2,4,2,2,2,7,3,1,3,6,1,6
317:4,5,1,2,9,6,8,5,8,4,2,6,5,1,3,2,1,8,6,8,3,2,5,5,6,2,9,7,8,7
318:5,3,8,9,3,5,3,4,7,2,1,5,7,2,8,6,3,7,4,6,1,1,7,1,8,6,8,2,2,7
319:2,7,2,5,5,9,3,3,8,8,6,7,7,2,5,8,6,7,2,3,5,2,4,1,7,2,9,6,2,2
320:2,4,2,3,4,3,4,2,5,9,4,4,4,8,2,1,4,9,6,7,9,2,1,2,7,5,5,5,2,3
321:9,7,7,1,5,8,4,2,9,5,8,4,3,2,6,9,2,2,5,9,1,7,4,8,2,8,2,6,6,6
322:5,7,9,2,5,7,5,7,2,4,3,8,1,2,5,2,9,9,8,7,3,3,1,9,3,8,1,9,1,8
323:3,2,2,9,9,4,2,7,1,3,5,2,6,2,3,5,1,9,2,8,3,5,1,6,8,8,4,1,5,9
324:3,4,9,5,1,3,5,6,4,6,5,5,1,3,2,6,5,7,1,1,1,9,9,5,3,5,6,8,4,7
325:4,5,4,9,8,4,2,1,6,4,6,4,1,5,6,6,6,6,3,9,1,9,1,6,9,7,1,4,5,3
326:3,9,3,2,4,7,6,5,7,1,9,7,1,4,8,6,2,4,3,4,3,8,4,7,2,9,5,5,4,9
327:6,1,9,6,5,2,7,3,5,5,3,3,7,5,4,8,8,6,2,1,4,5,5,8,4,7,3,5,4,8
328:6,9,5,8,8,9,8,5,7,7,1,8,8,2,5,5,1,9,9,6,7,6,9,2,3,6,6,1,2,7
329:9,4,6,9,9,2,1,9,6,2,9,7,5,6,5,2,3,3,8,3,2,4,5,3,4,3,2,4,4,6
330:8,6,4,6,1,6,3,3,3,6,5,4,9,6,1,9,9,9,6,9,8,5,9,9,6,7,3,3,2,8
331:3,5,8,3,8,1,2,7,2,4,8,5,4,2,9,4,7,2,7,9,7,1,2,4,9,7,7,1,4,1
332:9,9,2,7,8,9,5,5,6,6,9,4,2,9,2,5,1,1,2,6,4,4,4,9,6,5,4,5,6,3
333:5,7,5,4,1,9,5,2,5,6,2,3,6,3,7,4,5,4,7,7,7,1,3,7,5,4,5,7,4,5
334:3,6,4,2,7,9,4,4,2,3,4,2,8,4,1,4,8,2,9,8,5,2,5,7,2,8,4,1,8,1
335:5,7,5,3,9,6,9,6,4,6,7,6,2,7,4,9,4,6,8,7,9,3,9,2,6,1,7,1,8,5
336:7,5,9,2,7,9,2,9,4,2,3,7,3,3,2,3,6,9,1,2,2,8,8,8,8,1,6,2,7,7
337:1,2,5,8,4,9,8,3,9,1,1,8,3,7,4,8,9,4,4,4,4,4,5,6,2,6,6,9,6,6
338:5,7,5,3,9,6,9,6,4,6,7,6,2,7,4,9,4,6,8,7,9,3,9,2,6,1,7,1,8,4
339:1,6,4,3,4,2,1,4,8,2,5,8,8,9,7,2,6,4,8,2,8,8,5,2,8,7,1,2,8,2
340:8,1,2,9,2,4,8,1,9,8,5,8,2,4,8,1,9,3,9,7,9,9,9,7,3,5,3,4,8,2
341:6,4,3,8,1,5,9,1,4,3,5,5,7,2,3,6,8,9,4,2,3,8,4,6,3,7,7,7,2,8
342:9,5,7,2,7,8,6,5,3,8,9,5,8,9,7,5,5,1,8,4,8,9,8,8,7,6,9,1,7,2
343:9,5,7,2,7,8,6,5,3,8,9,5,8,9,7,5,5,1,8,4,8,9,8,8,7,6,9,1,7,3
344:9,1,2,3,9,6,9,1,7,1,6,8,9,8,4,5,4,2,1,1,2,1,2,5,6,5,7,8,7,6
345:2,7,6,8,7,7,6,1,1,7,7,5,1,2,7,6,5,8,2,9,6,8,4,5,2,5,8,5,7,4
346:3,7,3,5,4,2,4,9,8,5,2,9,4,8,6,6,3,4,5,3,5,3,6,9,1,7,6,1,6,9
347:2,7,9,5,8,5,7,2,6,7,5,1,3,1,3,5,1,6,6,5,8,1,5,5,2,9,1,2,8,6
348:5,3,8,9,3,2,7,2,7,6,1,4,9,4,6,7,9,9,9,2,5,5,8,5,1,8,8,3,5,5
349:2,1,8,2,1,3,9,2,2,8,3,8,9,5,6,1,4,6,3,2,9,9,9,7,3,6,5,8,2,8
350:1,7,5,9,1,6,5,8,3,6,3,5,9,7,8,7,7,8,9,5,6,6,1,9,9,2,5,2,3,9
351:8,9,9,7,3,7,9,6,9,6,9,3,5,8,4,1,2,2,2,6,4,7,8,8,9,1,7,1,1,2
352:9,1,2,3,9,6,9,1,7,1,6,8,9,8,4,5,4,2,1,1,2,1,2,5,6,5,7,8,7,2
353:3,7,1,3,9,6,8,2,9,6,8,7,4,3,8,5,8,9,9,1,2,3,7,7,7,4,5,3,8,4
354:4,3,5,7,6,7,9,8,3,9,5,3,4,6,3,9,3,8,5,8,4,5,3,1,1,1,7,6,1,9
355:6,3,6,6,8,7,9,8,4,6,7,4,6,6,3,1,6,1,5,8,5,2,3,2,1,4,9,3,7,1
356:5,9,4,2,6,5,4,2,3,5,5,6,5,4,4,5,3,7,8,2,2,4,1,9,3,3,5,7,4,4
357:9,7,6,8,7,8,7,3,3,5,2,2,8,1,4,1,5,2,2,1,3,4,1,2,4,8,4,3,4,7
358:4,3,1,3,3,9,5,7,7,7,5,8,9,8,9,5,4,8,6,2,2,2,5,5,7,2,5,1,8,3
359:6,9,1,8,3,6,5,9,4,2,8,4,7,3,3,2,9,4,1,2,2,6,6,4,2,1,9,6,3,8
360:3,1,8,4,9,2,9,1,2,8,7,1,9,1,9,9,1,5,4,2,6,6,1,9,9,2,5,6,6,3
361:2,9,3,6,9,9,8,2,8,6,2,9,6,2,7,1,1,9,3,2,2,3,3,4,7,4,6,6,5,8
362:2,7,7,1,7,6,7,2,8,3,6,9,3,6,4,2,2,9,1,3,9,6,5,2,3,1,2,9,8,7
363:9,5,7,7,7,3,3,7,5,7,4,8,8,8,9,2,5,6,6,6,8,2,3,2,4,3,9,1,4,6
364:6,9,6,1,5,7,2,8,9,6,3,9,5,8,6,3,8,4,6,7,2,7,2,7,9,4,6,1,7,7
365:5,4,8,1,5,1,4,4,6,2,3,7,5,1,6,7,6,7,1,1,2,9,7,2,5,8,7,8,3,8
366:7,5,5,8,4,7,9,8,7,1,4,2,9,7,4,4,7,4,2,5,3,8,8,3,6,2,9,2,7,1
367:5,2,9,8,9,6,8,3,9,9,2,7,7,2,3,1,6,7,2,7,6,8,4,9,6,5,7,2,2,3
368:5,2,9,8,9,6,8,3,9,9,2,7,7,2,3,1,6,7,2,7,6,8,4,9,6,5,7,2,2,8
369:5,6,7,9,2,2,3,9,7,7,7,9,9,2,5,1,3,4,3,9,6,4,3,9,4,3,5,8,6,8
370:3,9,5,2,6,1,8,9,2,1,1,3,4,3,3,6,4,1,5,1,7,9,1,2,2,2,3,2,6,5
371:5,6,9,5,3,9,3,5,3,3,2,5,6,7,3,7,6,8,9,2,2,7,6,3,2,1,4,2,8,7
372:3,4,4,8,8,2,7,1,6,4,3,1,5,2,7,2,7,9,7,3,2,4,2,9,6,9,5,1,1,9
373:8,8,4,9,4,1,1,3,6,5,1,9,6,7,2,2,3,6,9,5,1,8,3,3,9,1,6,3,4,4
374:9,9,7,6,1,4,8,8,3,8,9,7,1,1,9,3,6,3,4,7,5,5,4,7,5,3,2,4,8,5
375:8,1,2,9,2,4,8,1,9,8,5,8,2,4,8,1,9,3,9,7,9,9,9,7,3,5,3,4,8,5
376:9,3,4,4,4,4,1,4,2,1,4,4,7,2,7,6,6,4,1,7,4,7,4,3,9,9,5,4,9,7
377:8,2,9,8,7,5,5,2,6,5,9,7,1,1,1,2,5,3,9,2,9,7,6,7,1,2,5,4,9,7
378:6,9,3,8,9,4,4,1,8,8,5,8,7,6,9,8,7,1,9,9,4,7,1,7,1,1,3,8,2,9
379:7,7,4,4,5,8,3,7,4,4,9,9,7,2,3,2,5,4,2,3,7,7,5,2,2,8,4,4,7,1
380:6,1,9,8,1,8,5,6,8,2,8,2,2,4,6,6,7,3,5,5,8,9,7,9,5,4,6,2,3,3
381:3,6,4,8,2,3,1,9,8,1,9,6,8,9,9,2,5,2,4,7,4,1,8,1,7,7,6,8,2,4
382:3,5,5,3,7,1,6,4,5,3,7,2,8,4,6,8,3,2,5,8,2,4,4,8,5,7,2,6,8,3
383:5,3,7,1,7,9,7,9,3,2,7,3,6,4,9,7,3,3,5,3,5,5,7,6,8,1,4,1,5,1
384:8,4,7,3,7,1,5,6,5,9,2,4,2,3,7,8,6,4,2,5,6,7,4,1,3,4,5,5,8,9
385:2,1,5,7,1,6,1,3,3,4,7,2,5,4,4,2,7,4,8,2,7,9,1,4,3,5,5,9,2,4
386:9,3,3,9,6,1,2,8,7,5,6,8,1,5,5,6,4,7,1,6,4,6,5,3,6,1,6,9,7,4
387:3,5,2,2,8,8,1,9,5,3,8,1,2,8,3,3,8,8,9,5,4,6,3,2,1,2,9,2,9,1
388:3,8,6,6,5,9,7,4,5,4,6,7,5,7,9,7,5,5,4,6,9,7,1,5,5,6,7,3,7,2
389:3,2,1,5,2,5,3,5,9,5,5,7,4,6,9,9,7,5,3,9,5,8,6,4,5,2,3,6,1,3
390:2,2,3,6,6,7,7,6,6,8,8,1,9,8,4,6,4,1,4,9,5,2,9,9,8,3,1,1,1,8
391:6,3,4,2,3,6,3,5,3,8,8,9,4,2,9,4,9,9,8,4,2,7,1,4,1,9,3,5,4,6
392:5,4,9,5,3,2,2,3,6,2,5,8,8,1,3,3,6,7,8,4,6,7,4,7,1,8,1,8,1,3
393:4,4,3,7,4,3,7,8,4,6,4,9,8,2,1,3,5,9,9,8,4,4,2,6,4,9,2,5,5,1
394:7,3,9,1,4,5,1,5,3,2,1,9,5,9,8,7,6,2,4,4,1,5,8,3,6,1,4,6,9,7
395:7,7,9,6,1,2,9,5,7,4,7,5,7,4,3,6,7,9,6,6,5,3,7,4,1,2,3,9,7,9
396:7,8,4,6,8,6,2,9,3,1,5,1,7,2,3,8,2,7,6,1,3,4,8,4,1,7,4,4,1,8
397:2,8,7,6,3,2,6,9,5,7,2,6,3,8,9,7,7,8,4,1,2,1,7,7,5,7,7,7,1,5
398:5,6,2,4,2,6,9,7,2,9,6,5,7,1,2,9,7,8,7,9,7,7,2,9,9,5,1,9,2,9
399:1,9,7,2,7,4,9,7,5,4,5,6,4,5,5,5,8,3,7,8,5,1,5,2,2,9,6,8,9,4
400:6,4,7,7,8,6,3,4,2,5,7,1,8,2,1,2,4,5,8,1,6,7,7,7,4,9,9,9,8,3
401:5,9,2,9,8,8,5,5,2,4,7,3,4,7,5,8,2,8,5,2,2,6,5,7,3,5,6,4,5,7
402:7,7,8,5,3,5,3,2,2,9,5,8,2,5,7,5,1,3,2,2,4,2,6,8,2,4,2,9,3,5
403:7,3,6,7,3,8,6,3,6,9,9,8,8,5,8,7,6,8,4,5,3,3,9,9,5,3,6,5,1,1
404:5,1,3,4,4,4,1,1,8,8,7,4,8,5,9,5,1,2,8,1,2,3,6,8,7,2,8,4,6,4
405:1,5,5,6,4,9,9,2,7,8,8,2,7,7,2,4,1,1,9,3,5,5,9,1,4,6,2,3,1,7
406:8,9,7,2,3,5,3,3,9,2,4,5,6,2,9,6,5,1,2,1,8,7,2,2,8,6,4,1,3,9
407:9,8,7,4,4,4,7,4,4,7,8,2,7,5,1,8,4,6,7,2,7,4,1,5,1,2,7,5,7,9
408:9,5,7,7,7,3,3,7,5,7,4,8,8,8,9,2,5,6,6,6,8,2,3,2,4,3,9,1,5,8
409:1,1,6,8,5,2,9,8,6,8,6,8,5,6,3,4,7,2,3,6,4,5,3,8,2,9,2,8,8,9
410:3,6,4,2,7,9,4,4,2,3,4,2,8,4,1,4,8,2,9,8,5,2,5,7,2,8,4,1,8,4
411:7,6,1,8,9,1,6,9,8,8,7,8,8,8,2,2,2,9,7,3,5,3,3,8,4,4,5,8,7,3
412:6,7,7,4,9,7,5,8,2,7,6,3,7,4,9,4,1,3,5,1,7,5,1,9,6,8,3,7,9,4
413:5,3,8,9,3,5,3,4,7,2,1,5,7,2,8,6,3,7,4,6,1,1,7,1,8,6,8,2,2,1
414:2,7,9,5,8,5,7,2,6,6,5,1,3,1,3,5,1,6,6,5,8,1,5,5,2,9,1,2,8,6
415:1,6,1,4,9,7,3,5,2,3,8,3,8,1,1,5,1,4,2,5,4,9,8,3,1,2,2,9,3,2
416:2,8,2,5,7,1,6,3,8,7,8,3,9,2,6,5,6,1,4,3,9,1,9,6,8,2,6,1,5,1
417:2,5,4,3,1,4,3,8,8,2,4,1,8,8,5,5,2,4,6,4,7,8,2,8,2,6,4,1,9,2
418:5,3,1,4,7,3,7,1,6,4,7,1,3,1,7,5,1,6,3,7,4,4,1,6,3,5,6,4,3,6
419:7,1,3,5,2,8,6,1,2,9,9,6,9,2,1,2,7,5,5,6,2,8,1,7,6,9,5,1,8,5
420:6,3,7,8,5,5,4,3,8,3,5,1,2,1,1,6,8,9,5,4,1,3,2,8,1,7,9,9,8,9
421:5,6,2,4,2,6,9,7,2,9,6,5,7,1,2,9,7,8,7,9,7,7,2,9,2,5,1,9,2,9
422:8,8,6,4,4,9,3,8,5,8,4,3,3,5,8,1,3,1,4,5,2,9,4,6,3,3,7,1,3,5
423:5,7,6,1,3,4,5,1,8,1,8,9,3,9,2,6,4,8,9,3,9,5,4,2,6,6,4,3,7,5
424:6,1,2,5,4,3,2,9,1,6,3,3,1,1,9,6,2,3,5,5,3,2,8,5,8,3,1,3,3,6
425:3,5,8,3,8,1,2,7,2,4,8,5,4,2,9,4,7,2,1,9,7,1,2,4,9,7,7,1,4,1
426:4,9,8,5,5,8,6,7,7,2,6,3,4,9,5,2,9,1,7,2,6,2,1,8,1,7,6,1,6,9
427:1,7,4,2,4,6,1,8,9,1,7,9,1,5,1,2,7,7,3,9,4,2,4,8,5,1,5,3,8,6
428:3,2,1,1,9,5,6,5,3,8,8,7,3,8,6,5,2,2,6,6,2,6,5,3,9,8,9,4,6,1
429:7,7,1,1,7,2,1,7,2,6,1,2,1,1,5,6,7,9,8,2,4,7,7,8,5,2,9,8,2,4
430:4,2,1,9,1,6,9,2,1,5,1,9,1,4,1,5,7,3,5,7,1,3,5,2,9,5,3,8,8,5
431:3,5,5,3,7,1,6,4,5,3,7,2,8,4,6,8,3,2,5,8,2,4,4,8,5,7,2,6,9,5
432:2,7,9,5,8,5,7,2,6,6,5,1,3,1,3,5,1,6,6,5,8,1,5,5,2,9,1,2,8,3
433:1,3,4,9,1,4,9,1,8,1,2,8,3,9,7,6,6,3,1,3,1,7,2,7,5,1,7,3,6,5
434:5,5,6,8,8,8,6,8,2,4,4,1,1,8,9,3,3,2,3,5,8,3,8,4,5,2,9,1,2,1
435:8,6,2,1,2,2,4,4,3,3,7,4,5,1,9,1,9,7,8,7,5,9,1,5,9,1,3,6,1,6
436:2,9,5,8,3,8,6,7,4,7,3,4,5,6,4,2,4,1,8,5,2,4,5,9,9,4,5,2,8,1
437:1,6,1,4,9,7,3,5,2,6,8,3,8,1,1,5,1,4,2,5,4,9,8,3,1,2,2,9,3,2
438:8,6,3,2,7,5,2,4,3,4,1,2,4,2,7,6,1,3,9,3,4,1,4,3,4,4,3,3,1,8
439:3,6,4,8,2,3,1,9,8,1,9,6,8,9,9,2,5,2,4,7,4,1,8,1,7,7,6,8,2,7
440:1,7,5,9,1,6,5,8,3,6,3,5,9,7,8,7,7,8,9,5,6,6,1,9,9,2,5,2,3,7
441:1,1,7,8,5,2,9,8,6,8,6,8,5,6,3,4,7,2,3,6,4,5,3,8,2,9,2,8,8,6
442:1,5,8,1,5,4,3,4,1,2,6,8,9,2,9,8,4,3,7,1,4,4,6,7,4,5,4,8,1,4
443:5,6,2,4,2,6,9,7,2,9,6,5,7,1,2,9,7,8,7,9,7,7,2,9,2,5,1,9,2,9
444:2,2,5,3,9,2,5,8,5,7,7,6,1,8,8,8,9,7,5,2,7,5,5,7,2,5,2,2,5,5
445:6,4,9,4,4,4,6,3,6,9,8,5,9,4,3,5,5,2,4,9,1,1,3,1,6,3,5,7,2,7
446:3,2,8,9,1,7,1,4,3,6,9,4,4,4,5,5,4,9,6,1,8,4,9,7,7,2,9,3,2,8
447:9,7,8,3,2,3,5,3,8,3,1,8,7,9,5,3,1,4,1,2,9,3,7,2,1,5,6,6,8,9
448:9,9,2,9,3,6,8,6,6,1,6,4,7,2,9,5,5,8,9,6,6,2,1,7,2,6,1,7,4,8
449:3,9,6,4,9,3,9,2,8,3,5,7,6,6,5,3,3,2,3,6,6,8,3,1,5,8,9,5,6,8
450:9,1,5,7,5,5,7,6,5,7,9,6,1,4,6,6,7,3,7,3,3,5,5,7,2,3,5,6,1,9
